Category,State,Year,Value
Revenue_Expenditure,Maharashtra,2008-09,75694
Revenue_Expenditure,Maharashtra,2009-10,94916
Revenue_Expenditure,Maharashtra,2010-11,106459
Revenue_Expenditure,Maharashtra,2011-12,123554
Revenue_Expenditure,Maharashtra,2012-13,138736
Revenue_Expenditure,Maharashtra,2013-14,154902
Revenue_Expenditure,Maharashtra,2014-15,194677
Revenue_Expenditure,Maharashtra,2015-16,201988
Revenue_Expenditure,Manipur,1980-81,71
Revenue_Expenditure,Manipur,1981-82,85
Revenue_Expenditure,Manipur,1982-83,92
Revenue_Expenditure,Manipur,1983-84,105
Revenue_Expenditure,Manipur,1984-85,134
Revenue_Expenditure,Manipur,1985-86,156
Revenue_Expenditure,Manipur,1986-87,198
Revenue_Expenditure,Manipur,1987-88,215
Revenue_Expenditure,Manipur,1988-89,278
Revenue_Expenditure,Manipur,1989-90,299
Revenue_Expenditure,Manipur,1990-91,307
Revenue_Expenditure,Manipur,1991-92,378
Revenue_Expenditure,Manipur,1992-93,398
Revenue_Expenditure,Manipur,1993-94,438
Revenue_Expenditure,Manipur,1994-95,508
Revenue_Expenditure,Manipur,1995-96,619
Revenue_Expenditure,Manipur,1996-97,708
Revenue_Expenditure,Manipur,1997-98,798
Revenue_Expenditure,Manipur,1998-99,789
Revenue_Expenditure,Manipur,1999-00,1357
Revenue_Expenditure,Manipur,2000-01,1131
Revenue_Expenditure,Manipur,2001-02,1338
Revenue_Expenditure,Manipur,2002-03,1415
Revenue_Expenditure,Manipur,2003-04,1463
Revenue_Expenditure,Manipur,2004-05,1651
Revenue_Expenditure,Manipur,2005-06,2005
Revenue_Expenditure,Manipur,2006-07,2415
Revenue_Expenditure,Manipur,2007-08,2293
Revenue_Expenditure,Manipur,2008-09,2622
Revenue_Expenditure,Manipur,2009-10,3014
Revenue_Expenditure,Manipur,2010-11,4078
Revenue_Expenditure,Manipur,2011-12,5005
Revenue_Expenditure,Manipur,2012-13,5317
Revenue_Expenditure,Manipur,2013-14,5719
Revenue_Expenditure,Manipur,2014-15,8990
Revenue_Expenditure,Manipur,2015-16,7965
Revenue_Expenditure,Meghalaya,1980-81,60
Revenue_Expenditure,Meghalaya,1981-82,74
Revenue_Expenditure,Meghalaya,1982-83,85
Revenue_Expenditure,Meghalaya,1983-84,100
Revenue_Expenditure,Meghalaya,1984-85,117
Revenue_Expenditure,Meghalaya,1985-86,135
Revenue_Expenditure,Meghalaya,1986-87,156
Revenue_Expenditure,Meghalaya,1987-88,190
Revenue_Expenditure,Meghalaya,1988-89,225
Revenue_Expenditure,Meghalaya,1989-90,259
Revenue_Expenditure,Meghalaya,1990-91,311
Revenue_Expenditure,Meghalaya,1991-92,368
Revenue_Expenditure,Meghalaya,1992-93,410
Revenue_Expenditure,Meghalaya,1993-94,483
Revenue_Expenditure,Meghalaya,1994-95,457
Revenue_Expenditure,Meghalaya,1995-96,580
Revenue_Expenditure,Meghalaya,1996-97,617
Revenue_Expenditure,Meghalaya,1997-98,685
Revenue_Expenditure,Meghalaya,1998-99,815
Revenue_Expenditure,Meghalaya,1999-00,928
Revenue_Expenditure,Meghalaya,2000-01,1080
Revenue_Expenditure,Meghalaya,2001-02,1157
Revenue_Expenditure,Meghalaya,2002-03,1205
Revenue_Expenditure,Meghalaya,2003-04,1314
Revenue_Expenditure,Meghalaya,2004-05,1596
Revenue_Expenditure,Meghalaya,2005-06,1674
Revenue_Expenditure,Meghalaya,2006-07,1908
Revenue_Expenditure,Meghalaya,2007-08,2254
Revenue_Expenditure,Meghalaya,2008-09,2683
Revenue_Expenditure,Meghalaya,2009-10,3182
Revenue_Expenditure,Meghalaya,2010-11,4013
Revenue_Expenditure,Meghalaya,2011-12,4835
Revenue_Expenditure,Meghalaya,2012-13,5000
Revenue_Expenditure,Meghalaya,2013-14,5552
Revenue_Expenditure,Meghalaya,2014-15,9903
Revenue_Expenditure,Meghalaya,2015-16,7621
Revenue_Expenditure,Mizoram,1980-81,0
Revenue_Expenditure,Mizoram,1981-82,0
Revenue_Expenditure,Mizoram,1982-83,0
Revenue_Expenditure,Mizoram,1983-84,0
Revenue_Expenditure,Mizoram,1984-85,0
Revenue_Expenditure,Mizoram,1985-86,132
Revenue_Expenditure,Mizoram,1986-87,46
Revenue_Expenditure,Mizoram,1987-88,246
Revenue_Expenditure,Mizoram,1988-89,231
Revenue_Expenditure,Mizoram,1989-90,240
Revenue_Expenditure,Mizoram,1990-91,305
Revenue_Expenditure,Mizoram,1991-92,321
Revenue_Expenditure,Mizoram,1992-93,374
Revenue_Expenditure,Mizoram,1993-94,419
Revenue_Expenditure,Mizoram,1994-95,464
Revenue_Expenditure,Mizoram,1995-96,565
Revenue_Expenditure,Mizoram,1996-97,621
Revenue_Expenditure,Mizoram,1997-98,662
Revenue_Expenditure,Mizoram,1998-99,691
Revenue_Expenditure,Mizoram,1999-00,894
Revenue_Expenditure,Mizoram,2000-01,1022
Revenue_Expenditure,Mizoram,2001-02,1128
Revenue_Expenditure,Mizoram,2002-03,1131
Revenue_Expenditure,Mizoram,2003-04,1288
Revenue_Expenditure,Mizoram,2004-05,1394
Revenue_Expenditure,Mizoram,2005-06,1588
Revenue_Expenditure,Mizoram,2006-07,1717
Revenue_Expenditure,Mizoram,2007-08,1908
Revenue_Expenditure,Mizoram,2008-09,2314
Revenue_Expenditure,Mizoram,2009-10,2703
Revenue_Expenditure,Mizoram,2010-11,3400
Revenue_Expenditure,Mizoram,2011-12,4876
Revenue_Expenditure,Mizoram,2012-13,4509
Revenue_Expenditure,Mizoram,2013-14,4917
Revenue_Expenditure,Mizoram,2014-15,6269
Revenue_Expenditure,Mizoram,2015-16,6091
Revenue_Expenditure,Nagaland,1980-81,92
Revenue_Expenditure,Nagaland,1981-82,101
Revenue_Expenditure,Nagaland,1982-83,128
Revenue_Expenditure,Nagaland,1983-84,165
Revenue_Expenditure,Nagaland,1984-85,163
Revenue_Expenditure,Nagaland,1985-86,204
Revenue_Expenditure,Nagaland,1986-87,263
Revenue_Expenditure,Nagaland,1987-88,328
Revenue_Expenditure,Nagaland,1988-89,344
Revenue_Expenditure,Nagaland,1989-90,393
Revenue_Expenditure,Nagaland,1990-91,422
Revenue_Expenditure,Nagaland,1991-92,489
Revenue_Expenditure,Nagaland,1992-93,527
Revenue_Expenditure,Nagaland,1993-94,680
Revenue_Expenditure,Nagaland,1994-95,722
Revenue_Expenditure,Nagaland,1995-96,845
Revenue_Expenditure,Nagaland,1996-97,865
Revenue_Expenditure,Nagaland,1997-98,1004
Revenue_Expenditure,Nagaland,1998-99,1049
Revenue_Expenditure,Nagaland,1999-00,1180
Revenue_Expenditure,Nagaland,2000-01,1420
Revenue_Expenditure,Nagaland,2001-02,1451
Revenue_Expenditure,Nagaland,2002-03,1506
Revenue_Expenditure,Nagaland,2003-04,1813
Revenue_Expenditure,Nagaland,2004-05,1685
Revenue_Expenditure,Nagaland,2005-06,2061
Revenue_Expenditure,Nagaland,2006-07,2222
Revenue_Expenditure,Nagaland,2007-08,2572
Revenue_Expenditure,Nagaland,2008-09,2890
Revenue_Expenditure,Nagaland,2009-10,3252
Revenue_Expenditure,Nagaland,2010-11,4188
Revenue_Expenditure,Nagaland,2011-12,4876
Revenue_Expenditure,Nagaland,2012-13,5601
Revenue_Expenditure,Nagaland,2013-14,5750
Revenue_Expenditure,Nagaland,2014-15,7606
Revenue_Expenditure,Nagaland,2015-16,8662
Revenue_Expenditure,Odisha,1980-81,541
Revenue_Expenditure,Odisha,1981-82,574
Revenue_Expenditure,Odisha,1982-83,825
Revenue_Expenditure,Odisha,1983-84,783
Revenue_Expenditure,Odisha,1984-85,897
Revenue_Expenditure,Odisha,1985-86,1001
Revenue_Expenditure,Odisha,1986-87,1248
Revenue_Expenditure,Odisha,1987-88,1408
Revenue_Expenditure,Odisha,1988-89,1659
Revenue_Expenditure,Odisha,1989-90,1846
Revenue_Expenditure,Odisha,1990-91,2191
Revenue_Expenditure,Odisha,1991-92,2635
Revenue_Expenditure,Odisha,1992-93,3049
Revenue_Expenditure,Odisha,1993-94,3482
Revenue_Expenditure,Odisha,1994-95,4036
Revenue_Expenditure,Odisha,1995-96,4698
Revenue_Expenditure,Odisha,1996-97,5117
Revenue_Expenditure,Odisha,1997-98,5537
Revenue_Expenditure,Odisha,1998-99,6819
Revenue_Expenditure,Odisha,1999-00,8459
Revenue_Expenditure,Odisha,2000-01,8829
Revenue_Expenditure,Odisha,2001-02,9878
Revenue_Expenditure,Odisha,2002-03,10015
Revenue_Expenditure,Odisha,2003-04,10861
Revenue_Expenditure,Odisha,2004-05,12372
Revenue_Expenditure,Odisha,2005-06,13604
Revenue_Expenditure,Odisha,2006-07,15772
Revenue_Expenditure,Odisha,2007-08,17723
Revenue_Expenditure,Odisha,2008-09,24569
Revenue_Expenditure,Odisha,2009-10,25292
Revenue_Expenditure,Odisha,2010-11,29368
Revenue_Expenditure,Odisha,2011-12,34660
Revenue_Expenditure,Odisha,2012-13,38238
Revenue_Expenditure,Odisha,2013-14,45618
Revenue_Expenditure,Odisha,2014-15,60272
Revenue_Expenditure,Odisha,2015-16,65839
Revenue_Expenditure,Punjab,1980-81,550
Revenue_Expenditure,Punjab,1981-82,620
Revenue_Expenditure,Punjab,1982-83,684
Revenue_Expenditure,Punjab,1983-84,820
Revenue_Expenditure,Punjab,1984-85,941
Revenue_Expenditure,Punjab,1985-86,1163
Revenue_Expenditure,Punjab,1986-87,1202
Revenue_Expenditure,Punjab,1987-88,1634
Revenue_Expenditure,Punjab,1988-89,1868
Revenue_Expenditure,Punjab,1989-90,2021
Revenue_Expenditure,Punjab,1990-91,2520
Revenue_Expenditure,Punjab,1991-92,4197
Revenue_Expenditure,Punjab,1992-93,3423
Revenue_Expenditure,Punjab,1993-94,4044
Revenue_Expenditure,Punjab,1994-95,6043
Revenue_Expenditure,Punjab,1995-96,5635
Revenue_Expenditure,Punjab,1996-97,6926
Revenue_Expenditure,Punjab,1997-98,7835
Revenue_Expenditure,Punjab,1998-99,8384
Revenue_Expenditure,Punjab,1999-00,10195
Revenue_Expenditure,Punjab,2000-01,11713
Revenue_Expenditure,Punjab,2001-02,12710
Revenue_Expenditure,Punjab,2002-03,14825
Revenue_Expenditure,Punjab,2003-04,15702
Revenue_Expenditure,Punjab,2004-05,17198
Revenue_Expenditure,Punjab,2005-06,18208
Revenue_Expenditure,Punjab,2006-07,18544
Revenue_Expenditure,Punjab,2007-08,23061
Revenue_Expenditure,Punjab,2008-09,24569
Revenue_Expenditure,Punjab,2009-10,27408
Revenue_Expenditure,Punjab,2010-11,32897
Revenue_Expenditure,Punjab,2011-12,33045
Revenue_Expenditure,Punjab,2012-13,39458
Revenue_Expenditure,Punjab,2013-14,41641
Revenue_Expenditure,Punjab,2014-15,48983
Revenue_Expenditure,Punjab,2015-16,52623
Revenue_Expenditure,Rajasthan,1980-81,688
Revenue_Expenditure,Rajasthan,1981-82,823
Revenue_Expenditure,Rajasthan,1982-83,955
Revenue_Expenditure,Rajasthan,1983-84,1099
Revenue_Expenditure,Rajasthan,1984-85,1303
Revenue_Expenditure,Rajasthan,1985-86,1508
Revenue_Expenditure,Rajasthan,1986-87,1867
Revenue_Expenditure,Rajasthan,1987-88,2539
Revenue_Expenditure,Rajasthan,1988-89,2571
Revenue_Expenditure,Rajasthan,1989-90,2698
Revenue_Expenditure,Rajasthan,1990-91,3480
Revenue_Expenditure,Rajasthan,1991-92,4080
Revenue_Expenditure,Rajasthan,1992-93,4997
Revenue_Expenditure,Rajasthan,1993-94,5898
Revenue_Expenditure,Rajasthan,1994-95,6747
Revenue_Expenditure,Rajasthan,1995-96,8332
Revenue_Expenditure,Rajasthan,1996-97,8426
Revenue_Expenditure,Rajasthan,1997-98,8986
Revenue_Expenditure,Rajasthan,1998-99,11576
Revenue_Expenditure,Rajasthan,1999-00,13430
Revenue_Expenditure,Rajasthan,2000-01,15035
Revenue_Expenditure,Rajasthan,2001-02,15949
Revenue_Expenditure,Rajasthan,2002-03,17016
Revenue_Expenditure,Rajasthan,2003-04,18848
Revenue_Expenditure,Rajasthan,2004-05,19906
Revenue_Expenditure,Rajasthan,2005-06,21499
Revenue_Expenditure,Rajasthan,2006-07,24954
Revenue_Expenditure,Rajasthan,2007-08,29128
Revenue_Expenditure,Rajasthan,2008-09,34296
Revenue_Expenditure,Rajasthan,2009-10,40132
Revenue_Expenditure,Rajasthan,2010-11,44873
Revenue_Expenditure,Rajasthan,2011-12,53653
Revenue_Expenditure,Rajasthan,2012-13,63462
Revenue_Expenditure,Rajasthan,2013-14,75510
Revenue_Expenditure,Rajasthan,2014-15,100888
Revenue_Expenditure,Rajasthan,2015-16,110805
Revenue_Expenditure,Sikkim,1980-81,30
Revenue_Expenditure,Sikkim,1981-82,32
Revenue_Expenditure,Sikkim,1982-83,36
Revenue_Expenditure,Sikkim,1983-84,49
Revenue_Expenditure,Sikkim,1984-85,59
Revenue_Expenditure,Sikkim,1985-86,78
Revenue_Expenditure,Sikkim,1986-87,81
Revenue_Expenditure,Sikkim,1987-88,99
Revenue_Expenditure,Sikkim,1988-89,113
Revenue_Expenditure,Sikkim,1989-90,115
Revenue_Expenditure,Sikkim,1990-91,128
Revenue_Expenditure,Sikkim,1991-92,155
Revenue_Expenditure,Sikkim,1992-93,180
Revenue_Expenditure,Sikkim,1993-94,189
Revenue_Expenditure,Sikkim,1994-95,526
Revenue_Expenditure,Sikkim,1995-96,881
Revenue_Expenditure,Sikkim,1996-97,1119
Revenue_Expenditure,Sikkim,1997-98,1258
Revenue_Expenditure,Sikkim,1998-99,1496
Revenue_Expenditure,Sikkim,1999-00,1510
Revenue_Expenditure,Sikkim,2000-01,763
Revenue_Expenditure,Sikkim,2001-02,1664
Revenue_Expenditure,Sikkim,2002-03,1883
Revenue_Expenditure,Sikkim,2003-04,1181
Revenue_Expenditure,Sikkim,2004-05,1723
Revenue_Expenditure,Sikkim,2005-06,1768
Revenue_Expenditure,Sikkim,2006-07,1888
Revenue_Expenditure,Sikkim,2007-08,2349
Revenue_Expenditure,Sikkim,2008-09,2294
Revenue_Expenditure,Sikkim,2009-10,2738
Revenue_Expenditure,Sikkim,2010-11,2908
Revenue_Expenditure,Sikkim,2011-12,3230
Revenue_Expenditure,Sikkim,2012-13,3012
Revenue_Expenditure,Sikkim,2013-14,3458
Revenue_Expenditure,Sikkim,2014-15,4895
Revenue_Expenditure,Sikkim,2015-16,4259
Revenue_Expenditure,Tamil Nadu,1980-81,1152
Revenue_Expenditure,Tamil Nadu,1981-82,1360
Revenue_Expenditure,Tamil Nadu,1982-83,1576
Revenue_Expenditure,Tamil Nadu,1983-84,1911
Revenue_Expenditure,Tamil Nadu,1984-85,2210
Revenue_Expenditure,Tamil Nadu,1985-86,2450
Revenue_Expenditure,Tamil Nadu,1986-87,2776
Revenue_Expenditure,Tamil Nadu,1987-88,3375
Revenue_Expenditure,Tamil Nadu,1988-89,3763
Revenue_Expenditure,Tamil Nadu,1989-90,4731
Revenue_Expenditure,Tamil Nadu,1990-91,5641
Revenue_Expenditure,Tamil Nadu,1991-92,8680
Revenue_Expenditure,Tamil Nadu,1992-93,8543
Revenue_Expenditure,Tamil Nadu,1993-94,8758
Revenue_Expenditure,Tamil Nadu,1994-95,9635
Revenue_Expenditure,Tamil Nadu,1995-96,10911
Revenue_Expenditure,Tamil Nadu,1996-97,13065
Revenue_Expenditure,Tamil Nadu,1997-98,14951
Revenue_Expenditure,Tamil Nadu,1998-99,17697
Revenue_Expenditure,Tamil Nadu,1999-00,20728
Revenue_Expenditure,Tamil Nadu,2000-01,21752
Revenue_Expenditure,Tamil Nadu,2001-02,21557
Revenue_Expenditure,Tamil Nadu,2002-03,25688
Revenue_Expenditure,Tamil Nadu,2003-04,25271
Revenue_Expenditure,Tamil Nadu,2004-05,29155
Revenue_Expenditure,Tamil Nadu,2005-06,32009
Revenue_Expenditure,Tamil Nadu,2006-07,38265
Revenue_Expenditure,Tamil Nadu,2007-08,42975
Revenue_Expenditure,Tamil Nadu,2008-09,53590
Revenue_Expenditure,Tamil Nadu,2009-10,59375
Revenue_Expenditure,Tamil Nadu,2010-11,72916
Revenue_Expenditure,Tamil Nadu,2011-12,83838
Revenue_Expenditure,Tamil Nadu,2012-13,97067
Revenue_Expenditure,Tamil Nadu,2013-14,109825
Revenue_Expenditure,Tamil Nadu,2014-15,136725
Revenue_Expenditure,Tamil Nadu,2015-16,147297
Revenue_Expenditure,Telangana,1980-81,0
Revenue_Expenditure,Telangana,1981-82,0
Revenue_Expenditure,Telangana,1982-83,0
Revenue_Expenditure,Telangana,1983-84,0
Revenue_Expenditure,Telangana,1984-85,0
Revenue_Expenditure,Telangana,1985-86,0
Revenue_Expenditure,Telangana,1986-87,0
Revenue_Expenditure,Telangana,1987-88,0
Revenue_Expenditure,Telangana,1988-89,0
Revenue_Expenditure,Telangana,1989-90,0
Revenue_Expenditure,Telangana,1990-91,0
Revenue_Expenditure,Telangana,1991-92,0
Revenue_Expenditure,Telangana,1992-93,0
Revenue_Expenditure,Telangana,1993-94,0
Revenue_Expenditure,Telangana,1994-95,0
Revenue_Expenditure,Telangana,1995-96,0
Revenue_Expenditure,Telangana,1996-97,0
Revenue_Expenditure,Telangana,1997-98,0
Revenue_Expenditure,Telangana,1998-99,0
Revenue_Expenditure,Telangana,1999-00,0
Revenue_Expenditure,Telangana,2000-01,0
Revenue_Expenditure,Telangana,2001-02,0
Revenue_Expenditure,Telangana,2002-03,0
Revenue_Expenditure,Telangana,2003-04,0
Revenue_Expenditure,Telangana,2004-05,0
Revenue_Expenditure,Telangana,2005-06,0
Revenue_Expenditure,Telangana,2006-07,0
Revenue_Expenditure,Telangana,2007-08,0
Revenue_Expenditure,Telangana,2008-09,0
Revenue_Expenditure,Telangana,2009-10,0
Revenue_Expenditure,Telangana,2010-11,0
Revenue_Expenditure,Telangana,2011-12,0
Revenue_Expenditure,Telangana,2012-13,0
Revenue_Expenditure,Telangana,2013-14,0
Revenue_Expenditure,Telangana,2014-15,79810
Revenue_Expenditure,Telangana,2015-16,93600
Revenue_Expenditure,Tripura,1980-81,87
Revenue_Expenditure,Tripura,1981-82,91
Revenue_Expenditure,Tripura,1982-83,109
Revenue_Expenditure,Tripura,1983-84,140
Revenue_Expenditure,Tripura,1984-85,146
Revenue_Expenditure,Tripura,1985-86,190
Revenue_Expenditure,Tripura,1986-87,232
Revenue_Expenditure,Tripura,1987-88,294
Revenue_Expenditure,Tripura,1988-89,381
Revenue_Expenditure,Tripura,1989-90,420
Revenue_Expenditure,Tripura,1990-91,497
Revenue_Expenditure,Tripura,1991-92,548
Revenue_Expenditure,Tripura,1992-93,550
Revenue_Expenditure,Tripura,1993-94,643
Revenue_Expenditure,Tripura,1994-95,706
Revenue_Expenditure,Tripura,1995-96,787
Revenue_Expenditure,Tripura,1996-97,907
Revenue_Expenditure,Tripura,1997-98,1060
Revenue_Expenditure,Tripura,1998-99,1176
Revenue_Expenditure,Tripura,1999-00,1461
Revenue_Expenditure,Tripura,2000-01,1734
Revenue_Expenditure,Tripura,2001-02,1813
Revenue_Expenditure,Tripura,2002-03,1961
Revenue_Expenditure,Tripura,2003-04,2062
Revenue_Expenditure,Tripura,2004-05,2183
Revenue_Expenditure,Tripura,2005-06,2392
Revenue_Expenditure,Tripura,2006-07,2483
Revenue_Expenditure,Tripura,2007-08,2794
Revenue_Expenditure,Tripura,2008-09,3129
Revenue_Expenditure,Tripura,2009-10,4214
Revenue_Expenditure,Tripura,2010-11,4359
Revenue_Expenditure,Tripura,2011-12,4809
Revenue_Expenditure,Tripura,2012-13,5213
Revenue_Expenditure,Tripura,2013-14,5949
Revenue_Expenditure,Tripura,2014-15,8303
Revenue_Expenditure,Tripura,2015-16,9126
Revenue_Expenditure,Uttar Pradesh,1980-81,1716
Revenue_Expenditure,Uttar Pradesh,1981-82,1906
Revenue_Expenditure,Uttar Pradesh,1982-83,2364
Revenue_Expenditure,Uttar Pradesh,1983-84,2761
Revenue_Expenditure,Uttar Pradesh,1984-85,3292
Revenue_Expenditure,Uttar Pradesh,1985-86,3702
Revenue_Expenditure,Uttar Pradesh,1986-87,4349
Revenue_Expenditure,Uttar Pradesh,1987-88,5080
Revenue_Expenditure,Uttar Pradesh,1988-89,6257
Revenue_Expenditure,Uttar Pradesh,1989-90,7654
Revenue_Expenditure,Uttar Pradesh,1990-91,9539
Revenue_Expenditure,Uttar Pradesh,1991-92,10399
Revenue_Expenditure,Uttar Pradesh,1992-93,12691
Revenue_Expenditure,Uttar Pradesh,1993-94,13280
Revenue_Expenditure,Uttar Pradesh,1994-95,15396
Revenue_Expenditure,Uttar Pradesh,1995-96,17556
Revenue_Expenditure,Uttar Pradesh,1996-97,19208
Revenue_Expenditure,Uttar Pradesh,1997-98,22195
Revenue_Expenditure,Uttar Pradesh,1998-99,26075
Revenue_Expenditure,Uttar Pradesh,1999-00,28748
Revenue_Expenditure,Uttar Pradesh,2000-01,31033
Revenue_Expenditure,Uttar Pradesh,2001-02,31780
Revenue_Expenditure,Uttar Pradesh,2002-03,32939
Revenue_Expenditure,Uttar Pradesh,2003-04,50221
Revenue_Expenditure,Uttar Pradesh,2004-05,44610
Revenue_Expenditure,Uttar Pradesh,2005-06,46617
Revenue_Expenditure,Uttar Pradesh,2006-07,55699
Revenue_Expenditure,Uttar Pradesh,2007-08,65223
Revenue_Expenditure,Uttar Pradesh,2008-09,75969
Revenue_Expenditure,Uttar Pradesh,2009-10,89374
Revenue_Expenditure,Uttar Pradesh,2010-11,107676
Revenue_Expenditure,Uttar Pradesh,2011-12,123885
Revenue_Expenditure,Uttar Pradesh,2012-13,140724
Revenue_Expenditure,Uttar Pradesh,2013-14,158147
Revenue_Expenditure,Uttar Pradesh,2014-15,191590
Revenue_Expenditure,Uttar Pradesh,2015-16,215756
Revenue_Expenditure,Uttarakhand,1980-81,0
Revenue_Expenditure,Uttarakhand,1981-82,0
Revenue_Expenditure,Uttarakhand,1982-83,0
Revenue_Expenditure,Uttarakhand,1983-84,0
Revenue_Expenditure,Uttarakhand,1984-85,0
Revenue_Expenditure,Uttarakhand,1985-86,0
Revenue_Expenditure,Uttarakhand,1986-87,0
Revenue_Expenditure,Uttarakhand,1987-88,0
Revenue_Expenditure,Uttarakhand,1988-89,0
Revenue_Expenditure,Uttarakhand,1989-90,0
Revenue_Expenditure,Uttarakhand,1990-91,0
Revenue_Expenditure,Uttarakhand,1991-92,0
Revenue_Expenditure,Uttarakhand,1992-93,0
Revenue_Expenditure,Uttarakhand,1993-94,0
Revenue_Expenditure,Uttarakhand,1994-95,0
Revenue_Expenditure,Uttarakhand,1995-96,0
Revenue_Expenditure,Uttarakhand,1996-97,0
Revenue_Expenditure,Uttarakhand,1997-98,0
Revenue_Expenditure,Uttarakhand,1998-99,0
Revenue_Expenditure,Uttarakhand,1999-00,0
Revenue_Expenditure,Uttarakhand,2000-01,914
Revenue_Expenditure,Uttarakhand,2001-02,2833
Revenue_Expenditure,Uttarakhand,2002-03,3676
Revenue_Expenditure,Uttarakhand,2003-04,4362
Revenue_Expenditure,Uttarakhand,2004-05,5036
Revenue_Expenditure,Uttarakhand,2005-06,5611
Revenue_Expenditure,Uttarakhand,2006-07,6477
Revenue_Expenditure,Uttarakhand,2007-08,7255
Revenue_Expenditure,Uttarakhand,2008-09,8395
Revenue_Expenditure,Uttarakhand,2009-10,10657
Revenue_Expenditure,Uttarakhand,2010-11,11621
Revenue_Expenditure,Uttarakhand,2011-12,12975
Revenue_Expenditure,Uttarakhand,2012-13,13960
Revenue_Expenditure,Uttarakhand,2013-14,16216
Revenue_Expenditure,Uttarakhand,2014-15,24352
Revenue_Expenditure,Uttarakhand,2015-16,25739
Revenue_Expenditure,West Bengal,1980-81,1115
Revenue_Expenditure,West Bengal,1981-82,1312
Revenue_Expenditure,West Bengal,1982-83,1622
Revenue_Expenditure,West Bengal,1983-84,1739
Revenue_Expenditure,West Bengal,1984-85,2151
Revenue_Expenditure,West Bengal,1985-86,2260
Revenue_Expenditure,West Bengal,1986-87,2698
Revenue_Expenditure,West Bengal,1987-88,3028
Revenue_Expenditure,West Bengal,1988-89,3475
Revenue_Expenditure,West Bengal,1989-90,3971
Revenue_Expenditure,West Bengal,1990-91,5128
Revenue_Expenditure,West Bengal,1991-92,5324
Revenue_Expenditure,West Bengal,1992-93,5664
Revenue_Expenditure,West Bengal,1993-94,6906
Revenue_Expenditure,West Bengal,1994-95,7631
Revenue_Expenditure,West Bengal,1995-96,8626
Revenue_Expenditure,West Bengal,1996-97,10362
Revenue_Expenditure,West Bengal,1997-98,11322
Revenue_Expenditure,West Bengal,1998-99,14243
Revenue_Expenditure,West Bengal,1999-00,19498
Revenue_Expenditure,West Bengal,2000-01,22104
Revenue_Expenditure,West Bengal,2001-02,23395
Revenue_Expenditure,West Bengal,2002-03,23161
Revenue_Expenditure,West Bengal,2003-04,25757
Revenue_Expenditure,West Bengal,2004-05,28146
Revenue_Expenditure,West Bengal,2005-06,31117
Revenue_Expenditure,West Bengal,2006-07,34161
Revenue_Expenditure,West Bengal,2007-08,38314
Revenue_Expenditure,West Bengal,2008-09,51613
Revenue_Expenditure,West Bengal,2009-10,58500
Revenue_Expenditure,West Bengal,2010-11,64538
Revenue_Expenditure,West Bengal,2011-12,73326
Revenue_Expenditure,West Bengal,2012-13,82111
Revenue_Expenditure,West Bengal,2013-14,91797
Revenue_Expenditure,West Bengal,2014-15,106828
Revenue_Expenditure,West Bengal,2015-16,113100
Revenue_Expenditure,Delhi,1980-81,0
Revenue_Expenditure,Delhi,1981-82,0
Revenue_Expenditure,Delhi,1982-83,0
Revenue_Expenditure,Delhi,1983-84,0
Revenue_Expenditure,Delhi,1984-85,0
Revenue_Expenditure,Delhi,1985-86,0
Revenue_Expenditure,Delhi,1986-87,0
Revenue_Expenditure,Delhi,1987-88,0
Revenue_Expenditure,Delhi,1988-89,0
Revenue_Expenditure,Delhi,1989-90,0
Revenue_Expenditure,Delhi,1990-91,0
Revenue_Expenditure,Delhi,1991-92,0
Revenue_Expenditure,Delhi,1992-93,0
Revenue_Expenditure,Delhi,1993-94,508
Revenue_Expenditure,Delhi,1994-95,1431
Revenue_Expenditure,Delhi,1995-96,1877
Revenue_Expenditure,Delhi,1996-97,2032
Revenue_Expenditure,Delhi,1997-98,2322
Revenue_Expenditure,Delhi,1998-99,2840
Revenue_Expenditure,Delhi,1999-00,3523
Revenue_Expenditure,Delhi,2000-01,3697
Revenue_Expenditure,Delhi,2001-02,5044
Revenue_Expenditure,Delhi,2002-03,4598
Revenue_Expenditure,Delhi,2003-04,5087
Revenue_Expenditure,Delhi,2004-05,5827
Revenue_Expenditure,Delhi,2005-06,6515
Revenue_Expenditure,Delhi,2006-07,7755
Revenue_Expenditure,Delhi,2007-08,9771
Revenue_Expenditure,Delhi,2008-09,11763
Revenue_Expenditure,Delhi,2009-10,13901
Revenue_Expenditure,Delhi,2010-11,14382
Revenue_Expenditure,Delhi,2011-12,17965
Revenue_Expenditure,Delhi,2012-13,20659
Revenue_Expenditure,Delhi,2013-14,22367
Revenue_Expenditure,Delhi,2014-15,26038
Revenue_Expenditure,Delhi,2015-16,30402
Revenue_Expenditure,Puducherry,1980-81,0
Revenue_Expenditure,Puducherry,1981-82,0
Revenue_Expenditure,Puducherry,1982-83,0
Revenue_Expenditure,Puducherry,1983-84,0
Revenue_Expenditure,Puducherry,1984-85,0
Revenue_Expenditure,Puducherry,1985-86,0
Revenue_Expenditure,Puducherry,1986-87,0
Revenue_Expenditure,Puducherry,1987-88,0
Revenue_Expenditure,Puducherry,1988-89,0
Revenue_Expenditure,Puducherry,1989-90,0
Revenue_Expenditure,Puducherry,1990-91,0
Revenue_Expenditure,Puducherry,1991-92,0
